marke,modelis,metai,dalis,likutis
SUZUKI,JIMNY,1999,KAPOTASPRIEKINIS,1
SUZUKI,JIMNY,1999,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,S,CROSS,ŽIBINTASPRIEKINISDEŠSULED,1
SUZUKI,SWIFT,2004,SPARNASPRIEKINISDEŠ,1
SUZUKI,SWIFT,2004,SPARNASPRIEKINISKAIR,1
SUZUKI,SWIFT,2004,STOPASD,1
SUZUKI,SWIFT,2004,STOPASK,1
SUZUKI,SWIFT,2008,BAMPERISPRIEKINISPLIKAS,3
SUZUKI,SWIFT,2008,GROTELESPRIEKINESBEZENKL,1
SUZUKI,SWIFT,2010,KAPOTASPRIEKINIS,2
SUZUKI,SWIFT,2010,KAPOTASPRIEKINIS,1
SUZUKI,SWIFT,2010,KAPOTASPRIEKINIS,2
SUZUKI,SWIFT,2010,SPARNASPRIEKINISDEŠ,1
SUZUKI,SWIFT,2010,SPARNASPRIEKINISDEŠ,1
SUZUKI,SWIFT,2010,SPARNASPRIEKINISKAIR,1
SUZUKI,SWIFT,2010,SPARNASPRIEKINISKAIRPILNAS,1
SUZUKI,SWIFT,2010,STOPASK,2
SUZUKI,SWIFT,2010,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,SWIFT,2010,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,SWIFT,2010,ŽIBINTASPRIEKINISKAIR,2
SUZUKI,SWIFT,2010,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,SWIFT,2010,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,SWIFT,2017,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,SX4,2007,SPARNASPRIEKINISDEŠ,1
SUZUKI,SX4,2007,ŽIBINTASPRIEKINISKAIR,1
SUZUKI,SX4,2013,BAMPERISPRIEKINIS,2
SUZUKI,SX4,2013,BAMPERISPRIEKINISSUPIRPSK,1
SUZUKI,SX4,2013,GROTELESPRIEKINESBEZENKL,1
SUZUKI,SX4,2013,SPARNASPRIEKINISDEŠ,1
SUZUKI,SX4,2013,ŽIBINTASPRIEKINISDEŠ,3
TESLA,MODELS,,BAMPERISPRIEKINISSUPARKTSKYL,3
TESLA,MODELS,,SPARNASPRIEKINISKAIR(PASRENATA?),1
TOYOTA,AURIS,2006,DURYSGALINESDEŠ,1
TOYOTA,AURIS,2006,SPARNASPRIEKINISKAIR,2
TOYOTA,AURIS,2006,SPARNASPRIEKINISKAIRPILNAS,1
TOYOTA,AURIS,2010,BAMPERISPRIEKINISSUPARKTSKYL(HYBRID),1
TOYOTA,AURIS,2010,BAMPERISPRIEKINISSUPURKSTSK(HYBRID),1
TOYOTA,AURIS,2010,BAMPERISPRIEKINIS(HYBRID),3
TOYOTA,AURIS,2010,ŽIBINTASPRIEKINISDEŠTAMSINTAS,1
TOYOTA,AURIS,2013,BAMPERISPRIEKINIS,1
TOYOTA,AURIS,2013,BAMPERISPRIEKINISSUPARKTSKYL,3
TOYOTA,AURIS,2013,KAPOTASPRIEKINIS,1
TOYOTA,AURIS,2013,SPARNASPRIEKINISDEŠ,1
TOYOTA,AURIS,2013,STOPASDISP,1
TOYOTA,AURIS,2013,STOPASKISP,1
TOYOTA,AURIS,2013,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,AURIS,2013,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,AURIS,2015,BAMPERISPRIEKINIS,1
TOYOTA,AURIS,2015,ŽIBINTASPRIEKINISDEŠ,4
TOYOTA,AURIS,2015,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,AURIS,2015,ŽIBINTASPRIEKINISDEŠLED,1
TOYOTA,AVENSISUNIVERSAL,2015,BAMPERISGALINISSUPARKTSK,1
TOYOTA,AVENSISVERSO,2003,STOPASD,1
TOYOTA,AVENSISVERSO,2003,STOPASK,1
TOYOTA,AVENSIS,2003,BALKISBAMPERIOPRIEK,1
TOYOTA,AVENSIS,2003,GROTELESPRIEKINES,2
TOYOTA,AVENSIS,2003,KAPOTASPRIEKINIS,1
TOYOTA,AVENSIS,2003,SPARNASPRIEKINISDEŠ,3
TOYOTA,AVENSIS,2006,STOPASKSED/CH,1
TOYOTA,AVENSIS,2006,ŽIBINTASPRIEKINISKAIRXSPILNAS,2
TOYOTA,AVENSIS,2009,BALKISBAMPERIOPRIEK,1
TOYOTA,AVENSIS,2009,DURYSGALINESKAIR,1
TOYOTA,AVENSIS,2009,HALOGENASKAIR,2
TOYOTA,AVENSIS,2009,KAPOTASGALINISSED,2
TOYOTA,AVENSIS,2009,ŽIBINTASPRIEKINISDEŠ,2
TOYOTA,AVENSIS,2009,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,AVENSIS,2009,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,AVENSIS,2009,ŽIBINTASPRIEKINISKAIRXSPILNAS,1
TOYOTA,AVENSIS,2012,BAMPERISPRIEKINISSUPARKTSKYL,1
TOYOTA,AVENSIS,2012,BAMPERISPRIEKINISSUPARKTSKYL+VIDGROT,1
TOYOTA,AVENSIS,2012,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,AVENSIS,2015,BAMPERISPRIEKINIS,2
TOYOTA,AVENSIS,2015,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,AYGO,2006,BAMPERISPRIEKINISPLIKAS,2
TOYOTA,AYGO,2006,BAMPERISPRIEKINIS+APATINESGROT,3
TOYOTA,AYGO,2006,DURYSGALINESKAIR,1
TOYOTA,AYGO,2006,KAPOTASPRIEKINIS,1
TOYOTA,AYGO,2006,RADIATORIAIZRCITROENC1,1
TOYOTA,AYGO,2006,SPARNASPRIEKINISKAIR,8
TOYOTA,AYGO,2006,STOPASD,1
TOYOTA,AYGO,2006,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,AYGO,2006,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,AYGO,2010,BAMPERISPRIEKINIS,1
TOYOTA,AYGO,2012,BAMPERISPRIEKINIS,1
TOYOTA,AYGO,2012,BAMPERISPRIEKINISBEGROT,1
TOYOTA,AYGO,2012,BAMPERISPRIEKINIS+GROT,3
TOYOTA,AYGO,2014,BAMPERISPRIEKINISAPYPILNIS,2
TOYOTA,AYGO,2014,BAMPERISPRIEKINISBEVIDGROT,1
TOYOTA,AYGO,2014,ŽIBINTASPRIEKINISDEŠSULED,2
TOYOTA,AYGO,2014,ŽIBINTASPRIEKINISDEŠSULED,1
TOYOTA,AYGO,2014,ŽIBINTASPRIEKINISKAIRSULED,1
TOYOTA,CHR,2017,BAMPERISPRIEKINIS+APACIA,1
TOYOTA,CHR,2017,BAMPERISPRIEKINIS+APACIASUPARKSK,1
TOYOTA,CHR,2017,ŽIBINTASPRIEKINISDEŠLED,1
TOYOTA,COROLLAVERSO,2002,BALKISBAMPERIOPRIEK,1
TOYOTA,COROLLAVERSO,2002,KAPOTASPRIEKINIS,1
TOYOTA,COROLLAVERSO,2004,BALKISBAMPERIOPRIEK,1
TOYOTA,COROLLAVERSO,2004,DURYSPRIEKINESDEŠ,1
TOYOTA,COROLLA,2003,SPARNASPRIEKINISKAIR,1
TOYOTA,COROLLA,2007,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,GT86,2013,STOPAIZRBRZ,1
TOYOTA,HILUX,2005,HALOGENASKAIR+REMAS,1
TOYOTA,HILUX,2005,KAPOTASPRIEKINISSUSKYLE,1
TOYOTA,HILUX,2005,KAPOTASPRIEKINISSUSKYLE,1
TOYOTA,HILUX,2005,KAPOTASPRIEKINISSUSKYLE,1
TOYOTA,HILUX,2005,SPARNASPRIEKINISKAIR,1
TOYOTA,HILUX,2005,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,HILUX,2005,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,HILUX,2005,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,HILUX,2013,SPARNASPRIEKINISKAIR,1
TOYOTA,HILUX,2013,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,HILUX,2013,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,HILUX,2013,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,HILUX,2016,BAMPERISPRIEKINIS+GROTELES,1
TOYOTA,HILUX,2016,ŽIBINTASPRIEKINISKAIRLED,1
TOYOTA,IQ,2009,SPARNASPRIEKINISDEŠ,2
TOYOTA,IQ,2009,STOPASD,1
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISDEŠ,3
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISDEŠBR,2
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISDEŠTAMSINTAS,3
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISKAIR,3
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISKAIR,7
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISKAIRTAMSINTAS,2
TOYOTA,IQ,2009,ŽIBINTASPRIEKINISKAIRTAMSINTAS,4
TOYOTA,LANDCRUISER100,1999,AKINIUKDALIS,1
TOYOTA,LANDCRUISER100,1999,AKINIUVIRŠUS,1
TOYOTA,LANDCRUISER100,1999,GROTELESPRIEKINES,1
TOYOTA,LANDCRUISER100,1999,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,LANDCRUISER100,1999,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,LANDCRUISER100,2003,BAMPERISPRIEKINISSUPURKSTSK,1
TOYOTA,LANDCRUISER120,2003,ŽIBINTASPRIEKINISKAIRTAMSINTAS,1
TOYOTA,LANDCRUISER150,2010,GROTELESPRIEKINES,1
TOYOTA,LANDCRUISER150,2010,GROTELESPRIEKINES(VERSIJASUKAMERA),1
TOYOTA,LANDCRUISER150,2010,KAPOTASPRIEKINIS,1
TOYOTA,LANDCRUISER150,2010,SPARNASPRIEKINISDEŠ,2
TOYOTA,LANDCRUISER150,2010,STOPASK,1
TOYOTA,LANDCRUISER150,2015,BAMPERISPRIEKINIS,1
TOYOTA,LANDCRUISER150,2015,GROTELESPRIEKINES(NECHROMUOTAS),1
TOYOTA,LANDCRUISER200,2009,BAMPERISPRIEKINISSUPURKŠTIRPARKTSKYL(V8),1
TOYOTA,LANDCRUISER200,2009,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,LANDCRUISER200,2012,BAMPERISPRIEKINISSUPIRPSK,1
TOYOTA,LANDCRUISER90,1998,SPARNASPRIEKINISKAIR,2
TOYOTA,PRIUSPLUS,2015,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,PRIUS,2010,BALKISBAMPERIOPRIEK,1
TOYOTA,PRIUS,2010,HALOGENASKAIR+GROT,1
TOYOTA,PRIUS,2010,ŽIBINTASPRIEKINISKAIRXSTUŠCIAS,1
TOYOTA,PRIUS,2013,ŽIBINTASPRIEKINISDEŠ(VIDUJVANDUO),1
TOYOTA,RAV4,2004,AKINIAI,1
TOYOTA,RAV4,2004,KAPOTASPRIEKINISSUSKYLE,1
TOYOTA,RAV4,2006,DURYSPRIEKINESDEŠPILNOS,1
TOYOTA,RAV4,2006,ŽIBINTASPRIEKINISDEŠTAMSINTAS,2
TOYOTA,RAV4,2011,SPARNASPRIEKINISDEŠSUANTSPARNIU,1
TOYOTA,RAV4,2013,BAMPERIOVIRŠUTINEDALIS,1
TOYOTA,RAV4,2013,BAMPERISPRIEKINIS+APACIA,1
TOYOTA,RAV4,2013,KAPOTASPRIEKINIS,1
TOYOTA,RAV4,2013,SPARNASPRIEKINISKAIR,1
TOYOTA,RAV4,2013,SPARNASPRIEKINISKAIR,1
TOYOTA,RAV4,2013,SPARNASPRIEKINISKAIRSUANTSPARNIU(2016M),1
TOYOTA,RAV4,2013,STOPASD,1
TOYOTA,VERSOS,2012,BALKISBAMPERIOPRIEKZRYARIS2011M,1
TOYOTA,VERSOS,2012,BAMPERISPRIEKINIS,2
TOYOTA,VERSOS,2012,BAMPERISPRIEKINISBEGROT,7
TOYOTA,VERSOS,2012,BAMPERISPRIEKINISSUPARKTSKYLBEGROT,1
TOYOTA,VERSOS,2014,STOPASD,1
TOYOTA,VERSOS,2014,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,VERSO,2010,ŽIBINTASPRIEKINISDEŠXS+BLOKAS,1
TOYOTA,VERSO,2010,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,VERSO,2010,ŽIBINTASPRIEKINISKAIR,2
TOYOTA,VERSO,2010,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,VERSO,2010,ŽIBINTASPRIEKINISKAIRXS+BLOKAS,1
TOYOTA,VERSO,2013,BAMPERISPRIEKINISSUVIDGROT+ZENKLIUKAS,2
TOYOTA,VERSO,2013,VEIDRODISIŠORKAIRELBEKAUSELIO,1
TOYOTA,VERSO,2013,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,VERSO,2013,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,VERSO,2013,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,VERSO,2013,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,YARIS,2006,AKINIAI,1
TOYOTA,YARIS,2006,BAMPERISPRIEKINIS,1
TOYOTA,YARIS,2006,KAPOTASGALINISSUST,1
TOYOTA,YARIS,2006,KAPOTASPRIEKINIS,1
TOYOTA,YARIS,2006,ŽIBINTASPRIEKINISDEŠ,2
TOYOTA,YARIS,2011,BALKISBAMPERIOPRIEK,1
TOYOTA,YARIS,2011,BAMPERISPRIEKINIS,6
TOYOTA,YARIS,2011,BAMPERISPRIEKINISBEGROT,8
TOYOTA,YARIS,2011,BAMPERISPRIEKINISSUPARKTSKYL,2
TOYOTA,YARIS,2011,BAMPERISPRIEKINISSUVIDGROT,1
TOYOTA,YARIS,2011,BAMPERISPRIEKINIS(HYBRID),5
TOYOTA,YARIS,2011,DURYSGALINESDEŠ,2
TOYOTA,YARIS,2011,GROTELESPRIEKINESBEZENKL,1
TOYOTA,YARIS,2011,HALOGENASKAIR,1
TOYOTA,YARIS,2011,STOPASK,1
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠ,1
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠ,5
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠTAMSINTAS,2
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠTAMSINTAS,1
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠTAMSINTAS,3
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠ(HIBRID),5
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠ(HIBRID),2
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISDEŠ(HIBRID),1
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISKAIR,6
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISKAIR,2
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISKAIR,3
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISKAIRTAMSINTAS,2
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISKAIR(HIBRID),3
TOYOTA,YARIS,2011,ŽIBINTASPRIEKINISKAIR(HIBRID),3
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISDEŠSULESIU,3
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISDEŠ(HIBRID)BELED,1
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISKAIR,1
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISKAIR,2
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISKAIR,2
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISKAIRSULESIU,1
TOYOTA,YARIS,2014,ŽIBINTASPRIEKINISKAIR(HIBRID)BELED,2
TOYOTA,YARIS,2017,ŽIBINTASPRIEKINISKAIR,1
VOLVO,C,30,BAMPERISGALINIS(SPORT),1
VOLVO,C,30,DURYSKAIR,2
VOLVO,C,30,SLENKSTISDEŠBEGALIUKO,8
VOLVO,C,30,SLENKSTISKAIRBEGALIUKO,1
VOLVO,C,30,ŽIBINTASPRIEKINISKAIRXS,1
VOLVO,C,30,BAMPERISPRIEKINIS,6
VOLVO,C,30,BAMPERISPRIEKINISSUPARKTSKYL,1
VOLVO,C,30,SPARNASPRIEKINISDEŠ,2
VOLVO,C,30,ŽIBINTASPRIEKINISDEŠXSTUŠCIAS,1
VOLVO,C,30,ŽIBINTASPRIEKINISKAIR,1
VOLVO,C,70,BAMPERISPRIEKINIS,8
VOLVO,C,70,BAMPERISPRIEKINISSUPIRPSK,2
VOLVO,C,70,BAMPERISPRIEKINISSUPURKSTDANGTELIAIS,2
VOLVO,C,70,BAMPERISPRIEKINISSUPURKSTSK,8
VOLVO,C,70,KAPOTASGALINIS,1
VOLVO,C,70,SPARNASPRIEKINISKAIR,2
VOLVO,C,70,STOPASK,1
VOLVO,C,70,STOPASK,1
VOLVO,S,40,AKINIAI,8
VOLVO,S,40,BALKISBAMPERIOGAL,2
VOLVO,S,40,BAMPERISGALINISPILNAS(SUDVIEMDUSLEM),1
VOLVO,S,40,DURYSPRIEKINESDEŠ,1
VOLVO,S,40,DURYSPRIEKINESKAIR,1
VOLVO,S,40,KAPOTASPRIEKINIS,14
VOLVO,S,40,SPARNASPRIEKINISKAIR,3
VOLVO,S,40,VEIDRODISIŠORKAIRELBEKAUSELIOIRSTIKLO,1
VOLVO,S,40,ŽIBINTASPRIEKINISKAIR,1
VOLVO,S,40,ŽIBINTASPRIEKINISKAIRPILK,9
VOLVO,S,40,BAMPERIOSIJONAS,1
VOLVO,S,60,BAMPERISPRIEKINIS,2
VOLVO,S,60,BAMPERISPRIEKINISSUPURKSTSK+KVIDGR(RLINE),1
VOLVO,S,60,BAMPERISPRIEKINISSUVIDGROT(RLINE),1
VOLVO,S,60,BAMPERISPRIEKINIS(R-LINE),1
VOLVO,S,60,ŽIBINTASPRIEKINISDEŠXSPILNAS(STBR),1
VOLVO,S,60,ŽIBINTASPRIEKINISKAIRXSPILNAS(STBR),1
VOLVO,S,60,ŽIBINTASPRIEKINISKAIRXS(KORPUSOBR),1
VOLVO,S,60,ŽIBINTASPRIEKINISDEŠXSPILNAS,1
VOLVO,S,60,ŽIBINTASPRIEKINISDEŠXSPILNAS,1
VOLVO,S,60,ŽIBINTASPRIEKINISKAIR,1
VOLVO,S,60,ŽIBINTASPRIEKINISKAIR,1
VOLVO,S,60,ŽIBINTASPRIEKINISKAIRXSPILNAS,1
VOLVO,S,60,ŽIBINTASPRIEKINISKAIRXSSUDRWPILNAS,1
VOLVO,S,80,AKINIAI,1
VOLVO,S,80,BALKISBAMPERIOPRIEK,1
VOLVO,S,80,DURYSPRIEKINESKAIR,1
VOLVO,S,80,KAPOTASGALINIS,1
VOLVO,S,80,KAPOTASPRIEKINISBR,3
VOLVO,S,80,STOPASD,1
VOLVO,S,80,ŽIBINTASPRIEKINISKAIRXSTUŠCIAS,1
VOLVO,S,80,GROTELESPRIEKINES,2
VOLVO,S,90,BAMPERISPRIEKINISSUPIRPSK,1
VOLVO,S,90,KAPOTASPRIEKINIS,1
VOLVO,V,40,BAMPERISPRIEKINIS,4
VOLVO,V,40,BAMPERISPRIEKINISPILNASBEPGRGR(CROSS),1
VOLVO,V,40,BAMPERISPRIEKINISSUPIRPSK(CROSS),1
VOLVO,V,40,BAMPERISPRIEKINISSUPARKTSKYLNEPILNAS(CROSS),1
VOLVO,V,40,BAMPERISPRIEKINISSUPARKTSKYL(R),1
VOLVO,V,40,BAMPERISPRIEKINISSUPURKSTSK,2
VOLVO,V,40,BAMPERISPRIEKINISSUPURKSTSK(R),1
VOLVO,V,40,BAMPERISPRIEKINISSUPURKSTSK(R),1
VOLVO,V,40,BAMPERISPRIEKINISSUPURKSTSK(R-DESIGN),1
VOLVO,V,40,BAMPERISPRIEKINISSUVIDGROT,2
VOLVO,V,40,BAMPERISPRIEKINIS(R),1
VOLVO,V,40,BAMPERISPRIEKINIS(R-DESIGN),1
VOLVO,V,40,BAMPERISPRIEKINIS+APACIA(CROSS),1
VOLVO,V,40,BAMPERISPRIEKINIS+VIDGROT,1
VOLVO,V,40,KAPOTASPRIEKINIS,6
VOLVO,V,40,SPARNASPRIEKINISDEŠ,1
VOLVO,V,40,SPARNASPRIEKINISDEŠ,1
VOLVO,V,40,ŽIBINTASPRIEKINISDEŠBR(STIKLO),1
VOLVO,V,40,ŽIBINTASPRIEKINISKAIRXSTUŠCIAS,1
VOLVO,V,50,BAMPERISPRIEKINIS,1
VOLVO,V,50,BAMPERISPRIEKINISSUPARKTSKYL+SIJONAS,4
VOLVO,V,50,BAMPERISPRIEKINISSUPURKSTSK,2
VOLVO,V,50,BAMPERISPRIEKINISSUPURKSTSK+SIJONAS,6
VOLVO,V,50,BAMPERISPRIEKINISSUSIJONU,15
VOLVO,V,50,BAMPERISPRIEKINIS(R),1
VOLVO,V,60,BAMPERISGALINISSUPARKTSK,1
VOLVO,V,60,BAMPERISGALINISSUPARKTSKPILNAS(R),1
VOLVO,V,60,KAPOTASGALINISBEST,1
VOLVO,V,60,STOPASK,2
VOLVO,V,60,STOPASK,2
VOLVO,V,60,BAMPERISGALINISSUPARKTSK+APACIA2DALIU(CROSS),1
VOLVO,V,70,BAMPERISPRIEKINISSUSIJONU,1
VOLVO,V,70,DURYSGALINESDEŠ,1
VOLVO,XC,60,AKINIAI,0
VOLVO,XC,60,BALKISBAMPERIOPRIEK,1
VOLVO,XC,60,BAMPERISPRIEKINIS,1
VOLVO,XC,60,BAMPERISPRIEKINISSUPURKSTSK,7
VOLVO,XC,60,BAMPERISPRIEKINISSUPURKSTSK+SIJONAS,20
VOLVO,XC,60,DURYSPRIEKINESDEŠ,1
VOLVO,XC,60,SLENKSTISDEŠBEAPDAILOS(R),1
VOLVO,XC,60,STOPASD,1
VOLVO,XC,60,STOPASKBR(ARTIKRAIK),1
VOLVO,XC,60,ŽIBINTASPRIEKINISDEŠXSSUDRW,1
VOLVO,XC,60,ŽIBINTASPRIEKINISDEŠXSSUDRWPILNAS,1
VOLVO,XC,60,ŽIBINTASPRIEKINISDEŠXSSUDRWPILNAS,1
VOLVO,XC,60,ŽIBINTASPRIEKINISDEŠXSSUDRWPILNAS(STIKLOBR),2
VOLVO,XC,60,ŽIBINTASPRIEKINISKAIRXSBELEMP(STIKLOBR),1
VOLVO,XC,60,ŽIBINTASPRIEKINISKAIRXSSUDRWPILNAS,1
VOLVO,XC,60,ŽIBINTASPRIEKINISKAIRXSSUDRWPILNAS,1
VOLVO,XC,60,ŽIBINTASPRIEKINISKAIRXSSUDRWPILNAS,1
VOLVO,XC,60,ŽIBINTASPRIEKINISKAIRXSSUDRWTUSCIAS,1
VOLVO,XC,60,BAMPERISPRIEKINIS,4
VOLVO,XC,60,BAMPERISPRIEKINISBEGROT(RLINE),1
VOLVO,XC,60,BAMPERISPRIEKINISSUPIRPSK,1
VOLVO,XC,60,BAMPERISPRIEKINISSUPARKTSK,3
VOLVO,XC,60,BAMPERISPRIEKINISSUPURKSTSK(R-LINE),1
VOLVO,XC,60,ŽIBINTASPRIEKINISDEŠXSSUDRW,1
VOLVO,XC,60,ŽIBINTASPRIEKINISDEŠXSTUŠCIAS,1
VOLVO,XC,60,ŽIBINTASPRIEKINISKAIRXSTUŠCIAS,1
VOLVO,XC,90,AKINIAI,6
VOLVO,XC,90,DURYSGALINESKAIR,1
VOLVO,XC,90,GROTELESPRIEKINES,1
VOLVO,XC,90,GROTELESPRIEKINESBR,2
VOLVO,XC,90,KAPOTASGALINISBEST(VIRSUTINEDALIS),1
VOLVO,XC,90,RADIATORIUSVANDENSAUTBR,1
VOLVO,XC,90,SPARNASPRIEKINISDEŠ,1
VOLVO,XC,90,ŽIBINTASPRDEŠXSPILNAS(SUMAZUBLOKU)STIKLBR,1
VOLVO,XC,90,SLENKSTISDEŠSUGALIUKU+METALAS,1
VOLVO,XC,90,KAPOTASPRIEKINIS,1
VOLVO,XC,90,SPARNASPRIEKINISDEŠ,1
VOLVO,XC,90,STOPASD,1
VW,AMAROK,2011,BAMPERISPRIEKINIS,1
VW,AMAROK,2011,BAMPERISPRIEKINISBEKIRDGR,1
VW,AMAROK,2011,KAPOTASPRIEKINIS,1
VW,AMAROK,2011,KAPOTASPRIEKINIS,1
VW,AMAROK,2011,ŽIBINTASPRIEKINISDEŠ,1
VW,AMAROK,2011,ŽIBINTASPRIEKINISKAIR,2
VW,ARTEON,2017,KAPOTASPRIEKINIS,1
VW,BEETLE,2006,BAMPERISGALINIS,3
VW,BEETLE,2006,BAMPERISGALINISSUPARKTSK,4
VW,BEETLE,2006,BAMPERISPRIEKINIS,4
VW,BEETLE,2006,SPARNASDEŠGAL,3
VW,BEETLE,2006,SPARNASKAIRGAL,1
VW,BEETLE,2006,STOPASD,1
VW,BEETLE,2012,BAMPERISPRIEKINISSUPARKTSKYL,3
VW,BEETLE,2012,BAMPERISPRIEKINISSUPARKTSKYLBR,1
VW,BEETLE,2012,DURYSDEŠ,1
VW,BEETLE,2012,HALOGENASDEŠ,1
VW,BEETLE,2012,SPARNASKAIRGAL,2
VW,BEETLE,2012,STOPASD,1
VW,CADDY,2004,BALKISBAMPERIOGAL,4
VW,CADDY,2004,DURYSGALINIODANGCIODEŠ(VERSIJABEST),1
VW,CADDY,2004,DURYSGALINIODANGCIODEŠ-ST(VERSIJASUST),1
VW,CADDY,2004,SPARNASPRIEKINISDEŠ,2
VW,CADDY,2004,STOPASD,1
VW,CADDY,2004,ŽIBINTASPRIEKINISDEŠ,1
VW,CADDY,2004,ŽIBINTASPRIEKINISDEŠ,1
VW,CADDY,2004,ŽIBINTASPRIEKINISKAIRBR,4
VW,CADDY,2010,BAMPERISGALINISZR04M,1
VW,CADDY,2010,BAMPERISPRIEKINIS,3
VW,CADDY,2015,KAPOTASPRIEKINIS,2
VW,CADDY,2015,ŽIBINTASPRIEKINISDEŠ(LIVE),1
VW,CRAFTER,2006,STOPASD,1
VW,EOS,2006,BAMPERISPRIEKINIS,2
VW,EOS,2006,BAMPERISPRIEKINISPLIKAS,11
VW,EOS,2006,DURYSDEŠ,2
VW,EOS,2006,DURYSKAIR,1
VW,EOS,2006,KAPOTASGALINIS,2
VW,EOS,2006,KAPOTASGALINISPILNAS+STOPAI+MECHANIZMASSTOGUI,1
VW,EOS,2006,KAPOTASPRIEKINIS,1
VW,EOS,2006,KAPOTASPRIEKINIS,2
VW,EOS,2006,KAPOTOGALINIOSTOGOMECHANIZMAS,1
VW,EOS,2006,STOPASDIDANGTI,3
VW,EOS,2006,STOPASKIDANGTI,2
VW,EOS,2006,ŽIBINTASPRIEKINISKAIR,1
VW,FOX,2005,DURYSDEŠ,2
VW,FOX,2005,SPARNASPRIEKINISDEŠ,7
VW,FOX,2005,SPARNASPRIEKINISKAIR,10
VW,FOX,2005,STOPASD,2
VW,FOX,2005,STOPASK,1
VW,FOX,2005,ŽIBINTASPRIEKINISKAIR,1
VW,FOX,2005,ŽIBINTASPRIEKINISKAIR,1
VW,GOLFSPORSTVAN,2015,BAMPERISPRIEKINISSUPURKSTSK,1
VW,GOLFSPORSTVAN,2015,GROTELESPRIEKINES,1
VW,GOLFSPORSTVAN,2015,ŽIBINTASPRIEKINISDEŠ,1
VW,GOLFSPORSTVAN,2015,ŽIBINTASPRIEKINISKAIR,1
VW,GOLFV,,"""AKINIAI2","0"""
VW,GOLFV,,BALKIOPRIEKINIOBALKELIS,1
VW,GOLFV,,BAMPERISGALINIS,2
VW,GOLFV,,BAMPERISGALINISPILNAS+VISIPARKAI,1
VW,GOLFV,,BAMPERISGALINISSUPARKTSK,1
